X,Y,OBJECTID,Name,Descr,TimeWhen,Extrude,AltMode,Symbology,Labeling,Class
-88.2665500003822,34.7349999997503,2757,February 2013,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 39764: Possible night screams heard near Burnsville</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",2013-02-16 12:00:00,1,RelativeToGround, , ,B
-112.564899999835,47.0795400002709,2758,November 1990 appro,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 562: Hunting party reports frightening vocalization</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",1990-11-10 12:00:00,1,RelativeToGround, , ,B
-113.692499999675,46.1869399997812,2759,September 1994,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1518: Campers hear something ""running"" through camp <![CDATA[&]]> find very large footprints</b><br></br><a href=""h",1994-09-30 12:00:00,1,RelativeToGround, , ,B
-111.962500000075,47.0744399998062,2760,1981,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1533: Motorist <![CDATA[&]]> passenger see white creature standing off I-15</b><br></br><a href=""http://www.bfro.ne",1981-12-20 12:00:00,1,RelativeToGround, , ,B
-112.57099999965,46.0529199995584,2761,December 1988,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1757: Two separate sets of large footprints found</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classif",1988-12-15 12:00:00,1,RelativeToGround, , ,B
-115.64180000037,48.2701100000765,2762,July 1978,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10260: Four climbers report repeated vocalizations</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classi",1978-07-04 12:00:00,1,RelativeToGround, , ,B
-114.0799999998,46.7588900000735,2763,January 2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10357: Two men report powerful vocalizations behind neighborhood</b><br></br><a href=""http://www.bfro.net/gdb/class",2005-01-23 12:00:00,1,RelativeToGround, , ,B
-113.8199999996,48.6800000002998,2764,June 2003,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 12636: Video taken of running biped near Avalanche in Glacier National Park</b><br></br><a href=""http://www.bfro.ne",2003-06-18 12:00:00,1,RelativeToGround, , ,B
-113.759299999995,47.6041300000995,2765,October 2007,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 21907: Possible sighting and wood knocks heard near Swan Lake</b><br></br><a href=""http://www.bfro.net/gdb/classify",2010-03-20 12:00:00,1,RelativeToGround, , ,B
-111.56299999965,45.1226599998591,2766,October 1978,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 30384: Cousins view a large biped figure on opening day near Virginia City</b><br></br><a href=""http://www.bfro.net",1978-10-21 12:00:00,1,RelativeToGround, , ,B
-113.14239999976,46.307660000009,2767,August 2010,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 34024: After exploring old gold mines a rock is thrown at a moving vehicle near Georgetown</b><br></br><a href=""htt",2010-10-22 12:00:00,1,RelativeToGround, , ,B
-109.55280000002,45.2807399998512,2768,June 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36008: Photograph taken of a figure sitting by a creek outside Red Lodge</b><br></br><a href=""http://www.bfro.net/g",2012-06-30 12:00:00,1,RelativeToGround, , ,B
-114.072500000175,46.965080000042,2769,September 2006,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36727: Biologist observes a biped on a ridge outside Missoula</b><br></br><a href=""http://www.bfro.net/gdb/classify",2006-09-13 12:00:00,1,RelativeToGround, , ,B
-144.026499999775,47.5754899995639,2770,September 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36759: Deer hunter on the Flathead Indian Reservation passes a tall biped on the roadside</b><br></br><a href=""http",2012-09-16 12:00:00,1,RelativeToGround, , ,B
-111.26440000006,46.4839200002079,2771,November 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 37974: Elk hunter finds large bi-pedal tracks on Mount Baldy</b><br></br><a href=""http://www.bfro.net/gdb/classify.",2012-11-24 12:00:00,1,RelativeToGround, , ,B
-113.591100000065,46.5251999999801,2772,July 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40412: Morning hike turns a veterinarian and her family into believers near Missoula</b><br></br><a href=""http://ww",2012-07-20 12:00:00,1,RelativeToGround, , ,B
-110.62680000032,46.5969199996583,2773,December 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 41782: Man-like figure seen running along a tree-line off Hwy. 12 near Checkerboard</b><br></br><a href=""http://www",2012-12-02 12:00:00,1,RelativeToGround, , ,B
-81.9833499999025,35.8933999999101,2774,September 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 450: Possible vocalizations heard by campers on the Blueridge Parkway</b><br></br><a href=""http://www.bfro.net/gdb/",2000-09-09 12:00:00,1,RelativeToGround, , ,B
-82.483099999965,35.3600000002998,2775,December 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 2054: Tracks found before Christmas, near Hendersonville</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",2000-12-19 12:00:00,1,RelativeToGround, , ,B
-81.3891499996727,36.3461000003148,2776,March 1987,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 2149: Park Rangers and residents of Glendale Springs observe large footprints in deep snow</b><br></br><a href=""htt",1987-03-22 12:00:00,1,RelativeToGround, , ,B
-81.8047899997587,35.8384500001674,2777,October 2001,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3270: Two experienced campers hear vocalizations unlike any thay are familiar with</b><br></br><a href=""http://www.",2001-10-20 12:00:00,1,RelativeToGround, , ,B
-81.7417999997701,35.9458500003773,2778,September 1998,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3331: While out trout fishing, father and son come across one big footprint in the sand</b><br></br><a href=""http:/",1998-09-09 12:00:00,1,RelativeToGround, , ,B
-77.5873000001948,34.7575999996403,2779,July 1987,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3334: Man hits 7 foot tall, reddish-brown creature with his car, then is pursued by the creature</b><br></br><a hre",1987-07-15 12:00:00,1,RelativeToGround, , ,B
-77.7485000001748,34.3923999999601,2780,1998,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3336: Person awakes to a 'howling' or 'wailing' sound just outside the house; he compares the sound to a recorded h",1998-03-31 12:00:00,1,RelativeToGround, , ,B
-83.5213999997102,35.5604999995754,2781,January 1/5/1998,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3338: Long trail of 13"" long human-like footprints found in deep snow and rough terrain</b><br></br><a href=""http:/",1998-01-05 12:00:00,1,RelativeToGround, , ,B
-82.2619499998925,35.7487499996129,2782,March 1988,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3339: Deep impressions seen in the snow</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">C",1988-03-15 12:00:00,1,RelativeToGround, , ,B
-83.5581999997302,35.5130999999651,2783,1975,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 4763: Hikers find footprint in Great Smoky Mountains National Park. </b><br></br><a href=""http://www.bfro.net/gdb/c",1975-07-12 12:00:00,1,RelativeToGround, , ,B
-77.6799500000924,35.4252500001874,2784,1968,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6960: Early morning vocalizations heard near Rainbow Creek</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",1968-10-16 12:00:00,1,RelativeToGround, , ,B
-78.9680000003997,36.20580000007,2785,April 2004,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9212: Rural residents disturbed by nighttime activity near Buffalo Creek</b><br></br><a href=""http://www.bfro.net/g",2004-05-12 12:00:00,1,RelativeToGround, , ,B
-82.4614000002098,35.7908999999351,2786,September 1986,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9218: Just after sundown, driver has sighting close to Carter Mountain</b><br></br><a href=""http://www.bfro.net/gdb",1986-09-16 12:00:00,1,RelativeToGround, , ,B
-80.4686500003972,36.3828699998506,2787,January 1999,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10776: Mother and daughter find footprints in their front yard in Pilot Mountain.</b><br></br><a href=""http://www.b",1999-01-16 12:00:00,1,RelativeToGround, , ,B
-83.0070000003497,35.2109999999501,2788,July 2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 12333: Possible vocalization in the Blue Ridge Mountains</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",2005-07-02 12:00:00,1,RelativeToGround, , ,B
-83.2609700003652,35.8930499999576,2789,October 2003,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 12640: Possible vocalization in Great Smoky Mountain National Park</b><br></br><a href=""http://www.bfro.net/gdb/cla",2005-12-02 12:00:00,1,RelativeToGround, , ,B
-80.6600000003996,36.1340000002998,2790,December 1976,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13378: Menacing commotion at night, tracks in snow the next morning, out Yadkinville</b><br></br><a href=""http://ww",1976-12-12 12:00:00,1,RelativeToGround, , ,B
-83.232059999969,35.1048600002888,2791,December 2002,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 14075: Camper describes possible vocalization and rock throwing outside Franklin.</b><br></br><a href=""http://www.b",2002-12-07 12:00:00,1,RelativeToGround, , ,B
-80.2068000003197,35.8788499998277,2792,93-98,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 15520: Possible vocalizations heard periodically over the years outside Lexington</b><br></br><a href=""http://www.b",1998-11-15 12:00:00,1,RelativeToGround, , ,B
-81.4019999996002,35.1940000001999,2793,August 2006,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 15554: Man describes his wife's observation of a very tall figure outside their home near King's Mountain</b><br></",2006-08-17 12:00:00,1,RelativeToGround, , ,B
-79.1112799995723,35.1311999999801,2794,August 1989,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 18680: Soldier on maneuvers finds large, human-like footprints at Fort Bragg</b><br></br><a href=""http://www.bfro.n",1989-08-09 12:00:00,1,RelativeToGround, , ,B
-80.2084000003597,35.9581500001225,2795,April 2007,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 18943: Possible pre-dawn approach to property outside Winston-Salem</b><br></br><a href=""http://www.bfro.net/gdb/cl",2007-05-03 12:00:00,1,RelativeToGround, , ,B
-80.3750000002498,36.4861499998227,2796,January 2006,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19015: Possible vocalization and approach to tents reported by campers on private land near Pilot Mountain</b><br><",2007-05-10 12:00:00,1,RelativeToGround, , ,B
-81.5621899997686,36.4231500002724,2797,July 2008,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24264: Possible howls heard in the Three Top Mountain area</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",2008-07-21 12:00:00,1,RelativeToGround, , ,B
-79.8804899999136,35.05540000011,2798,October 2008,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26013: Deer hunter finds possible footprint near Ellerbe</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",2008-10-18 12:00:00,1,RelativeToGround, , ,B
-80.0355099999865,35.3192400002259,2799,December 2009-2010,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27906: Unknown early morning visitor heard by a youth leader in the Uwharrie National Forest</b><br></br><a href=""h",2010-12-04 12:00:00,1,RelativeToGround, , ,B
-81.9519499997926,35.9586499997977,2800,June 2010,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28381: Campers hear multiple whooping sounds at Linville Falls</b><br></br><a href=""http://www.bfro.net/gdb/classif",2011-06-17 12:00:00,1,RelativeToGround, , ,B
